pert_id,rna_plate,average_precision,top1_correct,top5_hit,cell_line,method
BRD-K17588104,LJP008_A549_24H_X4_F1B19,0.006212924098794005,0.0,0.0,A549,filzen_binary
BRD-K17743125,LJP008_A549_24H_X4_F1B19,0.26190476190476186,0.0,1.0,A549,filzen_binary
BRD-K21906513,LJP008_A549_24H_X4_F1B19,0.006239442868515467,0.0,0.0,A549,filzen_binary
BRD-K25311561,LJP008_A549_24H_X4_F1B19,0.006252789775541531,0.0,0.0,A549,filzen_binary
BRD-K26756394,LJP008_A549_24H_X4_F1B19,0.006266195561050741,0.0,0.0,A549,filzen_binary
BRD-K26818574,LJP008_A549_24H_X4_F1B19,0.006279660627494417,0.0,0.0,A549,filzen_binary
BRD-K30632436,LJP008_A549_24H_X4_F1B19,0.006293185381115599,0.0,0.0,A549,filzen_binary
BRD-K32536677,LJP008_A549_24H_X4_F1B19,0.006306770231995207,0.0,0.0,A549,filzen_binary
BRD-K32847255,LJP008_A549_24H_X4_F1B19,0.006320415594098865,0.0,0.0,A549,filzen_binary
BRD-K36363294,LJP008_A549_24H_X4_F1B19,0.006334121885324467,0.0,0.0,A549,filzen_binary
BRD-K36740062,LJP008_A549_24H_X4_F1B19,0.006347889527550441,0.0,0.0,A549,filzen_binary
BRD-K42436189,LJP008_A549_24H_X4_F1B19,0.006361718946684754,0.0,0.0,A549,filzen_binary
BRD-K47029922,LJP008_A549_24H_X4_F1B19,0.006375610572714666,0.0,0.0,A549,filzen_binary
BRD-K49328571,LJP008_A549_24H_X4_F1B19,0.025225671259767966,0.0,0.0,A549,filzen_binary
BRD-K49865102,LJP008_A549_24H_X4_F1B19,0.02535156035773556,0.0,0.0,A549,filzen_binary
BRD-K52560704,LJP008_A549_24H_X4_F1B19,0.006417663054306225,0.0,0.0,A549,filzen_binary
BRD-K53328210,LJP008_A549_24H_X4_F1B19,0.0064318078911613594,0.0,0.0,A549,filzen_binary
BRD-K54256913,LJP008_A549_24H_X4_F1B19,0.006446017147833205,0.0,0.0,A549,filzen_binary
BRD-K54606188,LJP008_A549_24H_X4_F1B19,0.00646029127987321,0.0,0.0,A549,filzen_binary
BRD-K55591206,LJP008_A549_24H_X4_F1B19,0.0064746307472824975,0.0,0.0,A549,filzen_binary
BRD-K56301217,LJP008_A549_24H_X4_F1B19,0.006489036014568128,0.0,0.0,A549,filzen_binary
BRD-K66989831,LJP008_A549_24H_X4_F1B19,0.006503507550800217,0.0,0.0,A549,filzen_binary
BRD-K68548958,LJP008_A549_24H_X4_F1B19,0.006518045829669979,0.0,0.0,A549,filzen_binary
BRD-K76964878,LJP008_A549_24H_X4_F1B19,0.006532651329548676,0.0,0.0,A549,filzen_binary
BRD-K77908580,LJP008_A549_24H_X4_F1B19,0.16093403672351042,0.0,0.0,A549,filzen_binary
BRD-K79090631,LJP008_A549_24H_X4_F1B19,0.15239753780629123,0.0,1.0,A549,filzen_binary
BRD-K79254416,LJP008_A549_24H_X4_F1B19,0.006568140459509845,0.0,0.0,A549,filzen_binary
BRD-K82181189,LJP008_A549_24H_X4_F1B19,0.006582980821119233,0.0,0.0,A549,filzen_binary
BRD-K82484347,LJP008_A549_24H_X4_F1B19,0.006597890593374689,0.0,0.0,A549,filzen_binary
BRD-K82928847,LJP008_A549_24H_X4_F1B19,0.006612870281274412,0.0,0.0,A549,filzen_binary
BRD-K83189926,LJP008_A549_24H_X4_F1B19,0.006627920394899995,0.0,0.0,A549,filzen_binary
BRD-K83452553,LJP008_A549_24H_X4_F1B19,0.006643041449482745,0.0,0.0,A549,filzen_binary
BRD-K86797399,LJP008_A549_24H_X4_F1B19,0.5342857142857144,0.0,1.0,A549,filzen_binary
BRD-K86856088,LJP008_A549_24H_X4_F1B19,0.0066734984685990015,0.0,0.0,A549,filzen_binary
BRD-K87142802,LJP008_A549_24H_X4_F1B19,0.033245657356349996,0.0,0.0,A549,filzen_binary
BRD-K88560311,LJP008_A549_24H_X4_F1B19,0.006704245566056442,0.0,0.0,A549,filzen_binary
BRD-K89391146,LJP008_A549_24H_X4_F1B19,0.0067197292389141365,0.0,0.0,A549,filzen_binary
BRD-K92428232,LJP008_A549_24H_X4_F1B19,0.006735287056112771,0.0,0.0,A549,filzen_binary
BRD-K94335714,LJP008_A549_24H_X4_F1B19,0.006750919570881543,0.0,0.0,A549,filzen_binary
BRD-K98203492,LJP008_A549_24H_X4_F1B19,0.00676662734217041,0.0,0.0,A549,filzen_binary
BRD-K98251413,LJP008_A549_24H_X4_F1B19,0.006782410934726884,0.0,0.0,A549,filzen_binary
BRD-A01645196,LJP008_A549_24H_X5_F1B19,0.006008829512518144,0.0,0.0,A549,filzen_binary
BRD-A50737080,LJP008_A549_24H_X5_F1B19,0.006021181362516611,0.0,0.0,A549,filzen_binary
BRD-A58280226,LJP008_A549_24H_X5_F1B19,0.006033585446507711,0.0,0.0,A549,filzen_binary
BRD-A61304759,LJP008_A549_24H_X5_F1B19,0.018472028721890042,0.0,0.0,A549,filzen_binary
BRD-A68739437,LJP008_A549_24H_X5_F1B19,0.006058551685004768,0.0,0.0,A549,filzen_binary
BRD-A90451247,LJP008_A549_24H_X5_F1B19,0.006071114531482463,0.0,0.0,A549,filzen_binary
BRD-K02113016,LJP008_A549_24H_X5_F1B19,0.020348983466161513,0.0,0.0,A549,filzen_binary
BRD-K02708799,LJP008_A549_24H_X5_F1B19,0.023572263108108636,0.0,0.0,A549,filzen_binary
BRD-K03406345,LJP008_A549_24H_X5_F1B19,0.006109126197577489,0.0,0.0,A549,filzen_binary
BRD-K08109215,LJP008_A549_24H_X5_F1B19,0.006121905652078066,0.0,0.0,A549,filzen_binary
BRD-K09537769,LJP008_A549_24H_X5_F1B19,0.006134740159414455,0.0,0.0,A549,filzen_binary
BRD-K11153516,LJP008_A549_24H_X5_F1B19,0.006147630086514302,0.0,0.0,A549,filzen_binary
BRD-K12787259,LJP008_A549_24H_X5_F1B19,0.006160575803671169,0.0,0.0,A549,filzen_binary
BRD-K13094524,LJP008_A549_24H_X5_F1B19,0.0061735776845843636,0.0,0.0,A549,filzen_binary
BRD-K14109347,LJP008_A549_24H_X5_F1B19,0.00618663610639935,0.0,0.0,A549,filzen_binary
BRD-K16485616,LJP008_A549_24H_X5_F1B19,0.1329109487004224,0.0,0.0,A549,filzen_binary
BRD-K17588104,LJP008_A549_24H_X5_F1B19,0.006212924098794005,0.0,0.0,A549,filzen_binary
BRD-K17743125,LJP008_A549_24H_X5_F1B19,0.08054785206004718,0.0,0.0,A549,filzen_binary
BRD-K21906513,LJP008_A549_24H_X5_F1B19,0.006239442868515467,0.0,0.0,A549,filzen_binary
BRD-K25311561,LJP008_A549_24H_X5_F1B19,0.006252789775541531,0.0,0.0,A549,filzen_binary
BRD-K26756394,LJP008_A549_24H_X5_F1B19,0.006266195561050741,0.0,0.0,A549,filzen_binary
BRD-K26818574,LJP008_A549_24H_X5_F1B19,0.006279660627494417,0.0,0.0,A549,filzen_binary
BRD-K30632436,LJP008_A549_24H_X5_F1B19,0.006293185381115599,0.0,0.0,A549,filzen_binary
BRD-K32536677,LJP008_A549_24H_X5_F1B19,0.006306770231995207,0.0,0.0,A549,filzen_binary
BRD-K32847255,LJP008_A549_24H_X5_F1B19,0.006320415594098865,0.0,0.0,A549,filzen_binary
BRD-K36363294,LJP008_A549_24H_X5_F1B19,0.006334121885324467,0.0,0.0,A549,filzen_binary
BRD-K36740062,LJP008_A549_24H_X5_F1B19,0.006347889527550441,0.0,0.0,A549,filzen_binary
BRD-K42436189,LJP008_A549_24H_X5_F1B19,0.006361718946684754,0.0,0.0,A549,filzen_binary
BRD-K47029922,LJP008_A549_24H_X5_F1B19,0.006375610572714666,0.0,0.0,A549,filzen_binary
BRD-K49328571,LJP008_A549_24H_X5_F1B19,0.025225671259767966,0.0,0.0,A549,filzen_binary
BRD-K49865102,LJP008_A549_24H_X5_F1B19,0.049138491432118035,0.0,1.0,A549,filzen_binary
BRD-K52560704,LJP008_A549_24H_X5_F1B19,0.006417663054306225,0.0,0.0,A549,filzen_binary
BRD-K53328210,LJP008_A549_24H_X5_F1B19,0.0064318078911613594,0.0,0.0,A549,filzen_binary
BRD-K54256913,LJP008_A549_24H_X5_F1B19,0.006446017147833205,0.0,0.0,A549,filzen_binary
BRD-K54606188,LJP008_A549_24H_X5_F1B19,0.00646029127987321,0.0,0.0,A549,filzen_binary
BRD-K55591206,LJP008_A549_24H_X5_F1B19,0.0064746307472824975,0.0,0.0,A549,filzen_binary
BRD-K56301217,LJP008_A549_24H_X5_F1B19,0.006489036014568128,0.0,0.0,A549,filzen_binary
BRD-K66989831,LJP008_A549_24H_X5_F1B19,0.006503507550800217,0.0,0.0,A549,filzen_binary
BRD-K68548958,LJP008_A549_24H_X5_F1B19,0.006518045829669979,0.0,0.0,A549,filzen_binary
BRD-K76964878,LJP008_A549_24H_X5_F1B19,0.006532651329548676,0.0,0.0,A549,filzen_binary
BRD-K77908580,LJP008_A549_24H_X5_F1B19,0.171763831508077,0.0,0.0,A549,filzen_binary
BRD-K79090631,LJP008_A549_24H_X5_F1B19,0.1578570812501648,0.0,1.0,A549,filzen_binary
BRD-K79254416,LJP008_A549_24H_X5_F1B19,0.006568140459509845,0.0,0.0,A549,filzen_binary
BRD-K82181189,LJP008_A549_24H_X5_F1B19,0.006582980821119233,0.0,0.0,A549,filzen_binary
BRD-K82484347,LJP008_A549_24H_X5_F1B19,0.006597890593374689,0.0,0.0,A549,filzen_binary
BRD-K82928847,LJP008_A549_24H_X5_F1B19,0.006612870281274412,0.0,0.0,A549,filzen_binary
BRD-K83189926,LJP008_A549_24H_X5_F1B19,0.006627920394899995,0.0,0.0,A549,filzen_binary
BRD-K83452553,LJP008_A549_24H_X5_F1B19,0.006643041449482745,0.0,0.0,A549,filzen_binary
BRD-K86797399,LJP008_A549_24H_X5_F1B19,0.4909090909090909,0.0,1.0,A549,filzen_binary
BRD-K86856088,LJP008_A549_24H_X5_F1B19,0.0066734984685990015,0.0,0.0,A549,filzen_binary
BRD-K87142802,LJP008_A549_24H_X5_F1B19,0.033245657356349996,0.0,0.0,A549,filzen_binary
BRD-K88560311,LJP008_A549_24H_X5_F1B19,0.006704245566056442,0.0,0.0,A549,filzen_binary
BRD-K89391146,LJP008_A549_24H_X5_F1B19,0.0067197292389141365,0.0,0.0,A549,filzen_binary
BRD-K92428232,LJP008_A549_24H_X5_F1B19,0.006735287056112771,0.0,0.0,A549,filzen_binary
BRD-K94335714,LJP008_A549_24H_X5_F1B19,0.006750919570881543,0.0,0.0,A549,filzen_binary
BRD-K98203492,LJP008_A549_24H_X5_F1B19,0.00676662734217041,0.0,0.0,A549,filzen_binary
BRD-K98251413,LJP008_A549_24H_X5_F1B19,0.006782410934726884,0.0,0.0,A549,filzen_binary
BRD-A01645196,LJP008_A549_24H_X6_F1B19,0.005996529558176931,0.0,0.0,A549,filzen_binary
BRD-A50737080,LJP008_A549_24H_X6_F1B19,0.006008829512518144,0.0,0.0,A549,filzen_binary
BRD-A58280226,LJP008_A549_24H_X6_F1B19,0.006021181362516611,0.0,0.0,A549,filzen_binary
BRD-A61304759,LJP008_A549_24H_X6_F1B19,0.018447582332356594,0.0,0.0,A549,filzen_binary
BRD-A68739437,LJP008_A549_24H_X6_F1B19,0.006046042105858908,0.0,0.0,A549,filzen_binary
BRD-A90451247,LJP008_A549_24H_X6_F1B19,0.006058551685004768,0.0,0.0,A549,filzen_binary
BRD-K02113016,LJP008_A549_24H_X6_F1B19,0.020329536520514502,0.0,0.0,A549,filzen_binary
BRD-K02708799,LJP008_A549_24H_X6_F1B19,0.02354123880865715,0.0,0.0,A549,filzen_binary
BRD-K03406345,LJP008_A549_24H_X6_F1B19,0.006096401432311741,0.0,0.0,A549,filzen_binary
BRD-K08109215,LJP008_A549_24H_X6_F1B19,0.006109126197577489,0.0,0.0,A549,filzen_binary
BRD-K09537769,LJP008_A549_24H_X6_F1B19,0.006121905652078066,0.0,0.0,A549,filzen_binary
BRD-K11153516,LJP008_A549_24H_X6_F1B19,0.006134740159414455,0.0,0.0,A549,filzen_binary
BRD-K12787259,LJP008_A549_24H_X6_F1B19,0.006147630086514302,0.0,0.0,A549,filzen_binary
BRD-K13094524,LJP008_A549_24H_X6_F1B19,0.006160575803671169,0.0,0.0,A549,filzen_binary
BRD-K14109347,LJP008_A549_24H_X6_F1B19,0.0061735776845843636,0.0,0.0,A549,filzen_binary
BRD-K16485616,LJP008_A549_24H_X6_F1B19,0.1207832864809609,0.0,0.0,A549,filzen_binary
BRD-K17588104,LJP008_A549_24H_X6_F1B19,0.006199751449748761,0.0,0.0,A549,filzen_binary
BRD-K17743125,LJP008_A549_24H_X6_F1B19,0.24866666666666665,0.0,1.0,A549,filzen_binary
BRD-K21906513,LJP008_A549_24H_X6_F1B19,0.006226154441267488,0.0,0.0,A549,filzen_binary
BRD-K25311561,LJP008_A549_24H_X6_F1B19,0.006239442868515467,0.0,0.0,A549,filzen_binary
BRD-K26756394,LJP008_A549_24H_X6_F1B19,0.006252789775541531,0.0,0.0,A549,filzen_binary
BRD-K26818574,LJP008_A549_24H_X6_F1B19,0.006266195561050741,0.0,0.0,A549,filzen_binary
BRD-K30632436,LJP008_A549_24H_X6_F1B19,0.006279660627494417,0.0,0.0,A549,filzen_binary
BRD-K32536677,LJP008_A549_24H_X6_F1B19,0.006293185381115599,0.0,0.0,A549,filzen_binary
BRD-K32847255,LJP008_A549_24H_X6_F1B19,0.006306770231995207,0.0,0.0,A549,filzen_binary
BRD-K36363294,LJP008_A549_24H_X6_F1B19,0.006320415594098865,0.0,0.0,A549,filzen_binary
BRD-K36740062,LJP008_A549_24H_X6_F1B19,0.006334121885324467,0.0,0.0,A549,filzen_binary
BRD-K42436189,LJP008_A549_24H_X6_F1B19,0.006066103412842106,0.0,0.0,A549,filzen_binary
BRD-K47029922,LJP008_A549_24H_X6_F1B19,0.006361718946684754,0.0,0.0,A549,filzen_binary
BRD-K49328571,LJP008_A549_24H_X6_F1B19,0.025192285684620574,0.0,0.0,A549,filzen_binary
BRD-K49865102,LJP008_A549_24H_X6_F1B19,0.02531804837926183,0.0,0.0,A549,filzen_binary
BRD-K52560704,LJP008_A549_24H_X6_F1B19,0.006403582186110651,0.0,0.0,A549,filzen_binary
BRD-K53328210,LJP008_A549_24H_X6_F1B19,0.006417663054306225,0.0,0.0,A549,filzen_binary
BRD-K54256913,LJP008_A549_24H_X6_F1B19,0.0064318078911613594,0.0,0.0,A549,filzen_binary
BRD-K54606188,LJP008_A549_24H_X6_F1B19,0.006446017147833205,0.0,0.0,A549,filzen_binary
BRD-K55591206,LJP008_A549_24H_X6_F1B19,0.00646029127987321,0.0,0.0,A549,filzen_binary
BRD-K56301217,LJP008_A549_24H_X6_F1B19,0.0064746307472824975,0.0,0.0,A549,filzen_binary
BRD-K66989831,LJP008_A549_24H_X6_F1B19,0.006489036014568128,0.0,0.0,A549,filzen_binary
BRD-K68548958,LJP008_A549_24H_X6_F1B19,0.006503507550800217,0.0,0.0,A549,filzen_binary
BRD-K76964878,LJP008_A549_24H_X6_F1B19,0.006518045829669979,0.0,0.0,A549,filzen_binary
BRD-K77908580,LJP008_A549_24H_X6_F1B19,0.15460925039872406,0.0,0.0,A549,filzen_binary
BRD-K79254416,LJP008_A549_24H_X6_F1B19,0.006555340578527619,0.0,0.0,A549,filzen_binary
BRD-K82181189,LJP008_A549_24H_X6_F1B19,0.006570124468398204,0.0,0.0,A549,filzen_binary
BRD-K82484347,LJP008_A549_24H_X6_F1B19,0.006584977387025873,0.0,0.0,A549,filzen_binary
BRD-K82928847,LJP008_A549_24H_X6_F1B19,0.006599899835890261,0.0,0.0,A549,filzen_binary
BRD-K83189926,LJP008_A549_24H_X6_F1B19,0.006614892321513013,0.0,0.0,A549,filzen_binary
BRD-K83452553,LJP008_A549_24H_X6_F1B19,0.006629955355523508,0.0,0.0,A549,filzen_binary
BRD-K86797399,LJP008_A549_24H_X6_F1B19,0.5676190476190476,0.0,1.0,A549,filzen_binary
BRD-K86856088,LJP008_A549_24H_X6_F1B19,0.006660295141165692,0.0,0.0,A549,filzen_binary
BRD-K87142802,LJP008_A549_24H_X6_F1B19,0.03322826932854573,0.0,0.0,A549,filzen_binary
BRD-K88560311,LJP008_A549_24H_X6_F1B19,0.006690923390571667,0.0,0.0,A549,filzen_binary
BRD-K89391146,LJP008_A549_24H_X6_F1B19,0.006706347024468581,0.0,0.0,A549,filzen_binary
BRD-K92428232,LJP008_A549_24H_X6_F1B19,0.00672184438760909,0.0,0.0,A549,filzen_binary
BRD-K94335714,LJP008_A549_24H_X6_F1B19,0.006737416029308998,0.0,0.0,A549,filzen_binary
BRD-K98203492,LJP008_A549_24H_X6_F1B19,0.006753062504557745,0.0,0.0,A549,filzen_binary
BRD-K98251413,LJP008_A549_24H_X6_F1B19,0.006768784374094482,0.0,0.0,A549,filzen_binary
BRD-A10523515,LJP009_A549_24H_X1_F1B19,0.019808043770790252,0.0,0.0,A549,filzen_binary
BRD-A29009894,LJP009_A549_24H_X1_F1B19,0.01998875751114557,0.0,0.0,A549,filzen_binary
BRD-A29901043,LJP009_A549_24H_X1_F1B19,0.02017417468872626,0.0,0.0,A549,filzen_binary
BRD-A37704979,LJP009_A549_24H_X1_F1B19,0.02036453256343947,0.0,0.0,A549,filzen_binary
BRD-A45540146,LJP009_A549_24H_X1_F1B19,0.020560086766096212,0.0,0.0,A549,filzen_binary
BRD-A61304759,LJP009_A549_24H_X1_F1B19,0.018273653394415397,0.0,0.0,A549,filzen_binary
BRD-A92800748,LJP009_A549_24H_X1_F1B19,0.020923117443729315,0.0,0.0,A549,filzen_binary
BRD-K01567962,LJP009_A549_24H_X1_F1B19,0.021135045114027987,0.0,0.0,A549,filzen_binary
BRD-K02113016,LJP009_A549_24H_X1_F1B19,0.020165873229277122,0.0,0.0,A549,filzen_binary
BRD-K02123250,LJP009_A549_24H_X1_F1B19,0.0215785213374823,0.0,0.0,A549,filzen_binary
BRD-K02708799,LJP009_A549_24H_X1_F1B19,0.023328408599637366,0.0,0.0,A549,filzen_binary
BRD-K05870596,LJP009_A549_24H_X1_F1B19,0.02205087181051008,0.0,0.0,A549,filzen_binary
BRD-K09132007,LJP009_A549_24H_X1_F1B19,0.022299037822417433,0.0,0.0,A549,filzen_binary
BRD-K09951645,LJP009_A549_24H_X1_F1B19,0.022555909426618805,0.0,0.0,A549,filzen_binary
BRD-K11267252,LJP009_A549_24H_X1_F1B19,0.022822088165972525,0.0,0.0,A549,filzen_binary
BRD-K16730910,LJP009_A549_24H_X1_F1B19,0.023098238590714654,0.0,0.0,A549,filzen_binary
BRD-K24515980,LJP009_A549_24H_X1_F1B19,0.023385097063188958,0.0,0.0,A549,filzen_binary
BRD-K24859147,LJP009_A549_24H_X1_F1B19,0.023683482103297286,0.0,0.0,A549,filzen_binary
BRD-K29983336,LJP009_A549_24H_X1_F1B19,0.02399430660042121,0.0,0.0,A549,filzen_binary
BRD-K41918892,LJP009_A549_24H_X1_F1B19,0.024318592298900175,0.0,0.0,A549,filzen_binary
BRD-K45746021,LJP009_A549_24H_X1_F1B19,0.02465748706908643,0.0,0.0,A549,filzen_binary
BRD-K47983010,LJP009_A549_24H_X1_F1B19,0.02501228561239992,0.0,0.0,A549,filzen_binary
BRD-K49328571,LJP009_A549_24H_X1_F1B19,0.02499805119463547,0.0,0.0,A549,filzen_binary
BRD-K49865102,LJP009_A549_24H_X1_F1B19,0.025123095934940932,0.0,0.0,A549,filzen_binary
BRD-K50387473,LJP009_A549_24H_X1_F1B19,0.02618781630057765,0.0,0.0,A549,filzen_binary
BRD-K52751261,LJP009_A549_24H_X1_F1B19,0.026623109272529432,0.0,0.0,A549,filzen_binary
BRD-K53281329,LJP009_A549_24H_X1_F1B19,0.027084074222400216,0.0,0.0,A549,filzen_binary
BRD-K53561341,LJP009_A549_24H_X1_F1B19,0.02757365574864861,0.0,0.0,A549,filzen_binary
BRD-K55187425,LJP009_A549_24H_X1_F1B19,0.0280952986030651,0.0,0.0,A549,filzen_binary
BRD-K56277358,LJP009_A549_24H_X1_F1B19,0.028653060604283003,0.0,0.0,A549,filzen_binary
BRD-K60219430,LJP009_A549_24H_X1_F1B19,0.029251757750094448,0.0,0.0,A549,filzen_binary
BRD-K67578145,LJP009_A549_24H_X1_F1B19,0.02989715279188963,0.0,0.0,A549,filzen_binary
BRD-K68191783,LJP009_A549_24H_X1_F1B19,0.03059620327624097,0.0,0.0,A549,filzen_binary
BRD-K70511574,LJP009_A549_24H_X1_F1B19,0.03135739217110488,0.0,0.0,A549,filzen_binary
BRD-K70642949,LJP009_A549_24H_X1_F1B19,0.03219117507185627,0.0,0.0,A549,filzen_binary
BRD-K76401790,LJP009_A549_24H_X1_F1B19,0.03311059497868891,0.0,0.0,A549,filzen_binary
BRD-K76969307,LJP009_A549_24H_X1_F1B19,0.034132142830836626,0.0,0.0,A549,filzen_binary
BRD-K78790801,LJP009_A549_24H_X1_F1B19,0.0352769866585656,0.0,0.0,A549,filzen_binary
BRD-K79018442,LJP009_A549_24H_X1_F1B19,0.036572767818281546,0.0,0.0,A549,filzen_binary
BRD-K79239947,LJP009_A549_24H_X1_F1B19,0.03967194377613884,0.0,0.0,A549,filzen_binary
BRD-K79259477,LJP009_A549_24H_X1_F1B19,0.041697847735180135,0.0,0.0,A549,filzen_binary
BRD-K83972459,LJP009_A549_24H_X1_F1B19,0.01896059208870534,0.0,0.0,A549,filzen_binary
BRD-K87142802,LJP009_A549_24H_X1_F1B19,0.03309466570149693,0.0,0.0,A549,filzen_binary
BRD-K91900765,LJP009_A549_24H_X1_F1B19,0.050923437065536335,0.0,0.0,A549,filzen_binary
BRD-K93123848,LJP009_A549_24H_X1_F1B19,0.055914488260439224,0.0,0.0,A549,filzen_binary
BRD-K97056771,LJP009_A549_24H_X1_F1B19,0.06281626585974412,0.0,1.0,A549,filzen_binary
BRD-K98143437,LJP009_A549_24H_X1_F1B19,0.07305761729657753,0.0,1.0,A549,filzen_binary
BRD-U07805514,LJP009_A549_24H_X1_F1B19,0.4614265051034332,1.0,1.0,A549,filzen_binary
BRD-U24835547,LJP009_A549_24H_X1_F1B19,0.1235602417067456,0.0,1.0,A549,filzen_binary
BRD-U86686840,LJP009_A549_24H_X1_F1B19,0.22382216802083477,1.0,1.0,A549,filzen_binary
BRD-A10523515,LJP009_A549_24H_X2_F1B19,0.019823728569083744,0.0,0.0,A549,filzen_binary
BRD-A29009894,LJP009_A549_24H_X2_F1B19,0.020004567287911522,0.0,0.0,A549,filzen_binary
BRD-A29901043,LJP009_A549_24H_X2_F1B19,0.02019011094370634,0.0,0.0,A549,filzen_binary
BRD-A37704979,LJP009_A549_24H_X2_F1B19,0.02038059682046758,0.0,0.0,A549,filzen_binary
BRD-A45540146,LJP009_A549_24H_X2_F1B19,0.02057628057358423,0.0,0.0,A549,filzen_binary
BRD-A61304759,LJP009_A549_24H_X2_F1B19,0.018305458107032668,0.0,0.0,A549,filzen_binary
BRD-A92800748,LJP009_A549_24H_X2_F1B19,0.020939575098184404,0.0,0.0,A549,filzen_binary
BRD-K01567962,LJP009_A549_24H_X2_F1B19,0.021151637116682706,0.0,0.0,A549,filzen_binary
BRD-K02113016,LJP009_A549_24H_X2_F1B19,0.020198362911627247,0.0,0.0,A549,filzen_binary
BRD-K02123250,LJP009_A549_24H_X2_F1B19,0.021595387019193155,0.0,0.0,A549,filzen_binary
BRD-K02708799,LJP009_A549_24H_X2_F1B19,0.02336594923880732,0.0,0.0,A549,filzen_binary
BRD-K05870596,LJP009_A549_24H_X2_F1B19,0.022068017998912396,0.0,0.0,A549,filzen_binary
BRD-K09132007,LJP009_A549_24H_X2_F1B19,0.022316326895723104,0.0,0.0,A549,filzen_binary
BRD-K09951645,LJP009_A549_24H_X2_F1B19,0.022573343178362182,0.0,0.0,A549,filzen_binary
BRD-K11267252,LJP009_A549_24H_X2_F1B19,0.022839668419831392,0.0,0.0,A549,filzen_binary
BRD-K16730910,LJP009_A549_24H_X2_F1B19,0.023115967201146163,0.0,0.0,A549,filzen_binary
BRD-K24515980,LJP009_A549_24H_X2_F1B19,0.02340297591608176,0.0,0.0,A549,filzen_binary
BRD-K24859147,LJP009_A549_24H_X2_F1B19,0.023701513116640236,0.0,0.0,A549,filzen_binary
BRD-K29983336,LJP009_A549_24H_X2_F1B19,0.02401249172498931,0.0,0.0,A549,filzen_binary
BRD-K41918892,LJP009_A549_24H_X2_F1B19,0.024336933518958135,0.0,0.0,A549,filzen_binary
BRD-K45746021,LJP009_A549_24H_X2_F1B19,0.024675986403110407,0.0,0.0,A549,filzen_binary
BRD-K47983010,LJP009_A549_24H_X2_F1B19,0.025030945113818044,0.0,0.0,A549,filzen_binary
BRD-K49328571,LJP009_A549_24H_X2_F1B19,0.025038462772314005,0.0,0.0,A549,filzen_binary
BRD-K49865102,LJP009_A549_24H_X2_F1B19,0.025163691960608213,0.0,0.0,A549,filzen_binary
BRD-K50387473,LJP009_A549_24H_X2_F1B19,0.02620696898578411,0.0,0.0,A549,filzen_binary
BRD-K52751261,LJP009_A549_24H_X2_F1B19,0.026642430703861065,0.0,0.0,A549,filzen_binary
BRD-K53281329,LJP009_A549_24H_X2_F1B19,0.02710356663984983,0.0,0.0,A549,filzen_binary
BRD-K53561341,LJP009_A549_24H_X2_F1B19,0.02759332143203111,0.0,0.0,A549,filzen_binary
BRD-K55187425,LJP009_A549_24H_X2_F1B19,0.02811513987290637,0.0,0.0,A549,filzen_binary
BRD-K56277358,LJP009_A549_24H_X2_F1B19,0.028673079822732716,0.0,0.0,A549,filzen_binary
BRD-K60219430,LJP009_A549_24H_X2_F1B19,0.029271957321863523,0.0,0.0,A549,filzen_binary
BRD-K67578145,LJP009_A549_24H_X2_F1B19,0.029917535165213182,0.0,0.0,A549,filzen_binary
BRD-K68191783,LJP009_A549_24H_X2_F1B19,0.03061677094386746,0.0,0.0,A549,filzen_binary
BRD-K70511574,LJP009_A549_24H_X2_F1B19,0.03137814767131243,0.0,0.0,A549,filzen_binary
BRD-K70642949,LJP009_A549_24H_X2_F1B19,0.032212120989496926,0.0,0.0,A549,filzen_binary
BRD-K76401790,LJP009_A549_24H_X2_F1B19,0.03313173394626173,0.0,0.0,A549,filzen_binary
BRD-K76969307,LJP009_A549_24H_X2_F1B19,0.03415347752959068,0.0,0.0,A549,filzen_binary
BRD-K78790801,LJP009_A549_24H_X2_F1B19,0.035298519819633646,0.0,0.0,A549,filzen_binary
BRD-K79018442,LJP009_A549_24H_X2_F1B19,0.036594502223845554,0.0,0.0,A549,filzen_binary
BRD-K79090631,LJP009_A549_24H_X2_F1B19,0.021231544675513633,0.0,0.0,A549,filzen_binary
BRD-K79239947,LJP009_A549_24H_X2_F1B19,0.03967194377613884,0.0,0.0,A549,filzen_binary
BRD-K79259477,LJP009_A549_24H_X2_F1B19,0.041697847735180135,0.0,0.0,A549,filzen_binary
BRD-K83972459,LJP009_A549_24H_X2_F1B19,0.044132812537743184,0.0,0.0,A549,filzen_binary
BRD-K87142802,LJP009_A549_24H_X2_F1B19,0.033126074247915874,0.0,0.0,A549,filzen_binary
BRD-K91900765,LJP009_A549_24H_X2_F1B19,0.050923437065536335,0.0,0.0,A549,filzen_binary
BRD-K93123848,LJP009_A549_24H_X2_F1B19,0.055914488260439224,0.0,0.0,A549,filzen_binary
BRD-K97056771,LJP009_A549_24H_X2_F1B19,0.06281626585974412,0.0,1.0,A549,filzen_binary
BRD-K98143437,LJP009_A549_24H_X2_F1B19,0.07305761729657753,0.0,1.0,A549,filzen_binary
BRD-U07805514,LJP009_A549_24H_X2_F1B19,0.08997217076781368,0.0,1.0,A549,filzen_binary
