pert_id,rna_plate,reciprocal_rank,top1_correct,top5_hit,cohort,method
BRD-K04887706,LJP005_MCF7_24H_X4_B19,0.029411764705882353,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K07691486,LJP005_MCF7_24H_X4_B19,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K08799216,LJP005_MCF7_24H_X4_B19,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K12184916,LJP005_MCF7_24H_X4_B19,0.1,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K37687095,LJP005_MCF7_24H_X4_B19,0.022727272727272728,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K42191735,LJP005_MCF7_24H_X4_B19,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP005_MCF7_24H_X4_B19,0.03333333333333333,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP005_MCF7_24H_X4_B19,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K70401845,LJP005_MCF7_24H_X4_B19,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K76908866,LJP005_MCF7_24H_X4_B19,0.05,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP005_MCF7_24H_X4_B19,0.041666666666666664,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79404599,LJP005_MCF7_24H_X4_B19,0.125,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K81528515,LJP005_MCF7_24H_X4_B19,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K85606544,LJP005_MCF7_24H_X4_B19,0.014084507042253521,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K87737963,LJP005_MCF7_24H_X4_B19,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-A39996500,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP006_MCF7_24H_X1_B17,0.04,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K13390322,LJP006_MCF7_24H_X1_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K19687926,LJP006_MCF7_24H_X1_B17,0.043478260869565216,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K20285085,LJP006_MCF7_24H_X1_B17,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K23984367,LJP006_MCF7_24H_X1_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K40175214,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K41895714,LJP006_MCF7_24H_X1_B17,0.1,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49075727,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP006_MCF7_24H_X1_B17,0.02,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP006_MCF7_24H_X1_B17,0.013888888888888888,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K50168500,LJP006_MCF7_24H_X1_B17,0.03333333333333333,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K51313569,LJP006_MCF7_24H_X1_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K52911425,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K56751279,LJP006_MCF7_24H_X1_B17,0.0136986301369863,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K57080016,LJP006_MCF7_24H_X1_B17,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K64800655,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K67868012,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K68065987,LJP006_MCF7_24H_X1_B17,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K72414522,LJP006_MCF7_24H_X1_B17,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99545815,LJP006_MCF7_24H_X1_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99749624,LJP006_MCF7_24H_X1_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A39996500,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP006_MCF7_24H_X2_B17,0.027777777777777776,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K13390322,LJP006_MCF7_24H_X2_B17,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K19687926,LJP006_MCF7_24H_X2_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K20285085,LJP006_MCF7_24H_X2_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K23984367,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K40175214,LJP006_MCF7_24H_X2_B17,0.09090909090909091,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K41895714,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49075727,LJP006_MCF7_24H_X2_B17,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP006_MCF7_24H_X2_B17,0.05,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP006_MCF7_24H_X2_B17,0.01694915254237288,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K50168500,LJP006_MCF7_24H_X2_B17,0.034482758620689655,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K51313569,LJP006_MCF7_24H_X2_B17,0.025,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K52911425,LJP006_MCF7_24H_X2_B17,0.02564102564102564,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K56751279,LJP006_MCF7_24H_X2_B17,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K57080016,LJP006_MCF7_24H_X2_B17,0.05,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K64800655,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K67868012,LJP006_MCF7_24H_X2_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K68065987,LJP006_MCF7_24H_X2_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K72414522,LJP006_MCF7_24H_X2_B17,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99545815,LJP006_MCF7_24H_X2_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99749624,LJP006_MCF7_24H_X2_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A39996500,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP006_MCF7_24H_X3_B17,0.03571428571428571,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K13390322,LJP006_MCF7_24H_X3_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K19687926,LJP006_MCF7_24H_X3_B17,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K20285085,LJP006_MCF7_24H_X3_B17,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K23984367,LJP006_MCF7_24H_X3_B17,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K40175214,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K41895714,LJP006_MCF7_24H_X3_B17,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49075727,LJP006_MCF7_24H_X3_B17,0.058823529411764705,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP006_MCF7_24H_X3_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K50168500,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K51313569,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K52911425,LJP006_MCF7_24H_X3_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K56751279,LJP006_MCF7_24H_X3_B17,0.0625,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K57080016,LJP006_MCF7_24H_X3_B17,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K64800655,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K67868012,LJP006_MCF7_24H_X3_B17,0.125,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K68065987,LJP006_MCF7_24H_X3_B17,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K72414522,LJP006_MCF7_24H_X3_B17,0.09090909090909091,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99545815,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99749624,LJP006_MCF7_24H_X3_B17,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A39996500,LJP006_MCF7_24H_X4_B19,0.125,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP006_MCF7_24H_X4_B19,0.03125,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K13390322,LJP006_MCF7_24H_X4_B19,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K19687926,LJP006_MCF7_24H_X4_B19,0.038461538461538464,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K20285085,LJP006_MCF7_24H_X4_B19,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K23984367,LJP006_MCF7_24H_X4_B19,0.030303030303030304,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K40175214,LJP006_MCF7_24H_X4_B19,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K41895714,LJP006_MCF7_24H_X4_B19,0.016129032258064516,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49075727,LJP006_MCF7_24H_X4_B19,0.015151515151515152,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP006_MCF7_24H_X4_B19,0.014084507042253521,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K50168500,LJP006_MCF7_24H_X4_B19,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K51313569,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K52911425,LJP006_MCF7_24H_X4_B19,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K57080016,LJP006_MCF7_24H_X4_B19,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K64800655,LJP006_MCF7_24H_X4_B19,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K67868012,LJP006_MCF7_24H_X4_B19,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K68065987,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K72414522,LJP006_MCF7_24H_X4_B19,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99545815,LJP006_MCF7_24H_X4_B19,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K99749624,LJP006_MCF7_24H_X4_B19,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K05804044,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K13662825,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K21718444,LJP007_MCF7_24H_X1_B20,0.058823529411764705,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K28392481,LJP007_MCF7_24H_X1_B20,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K33379087,LJP007_MCF7_24H_X1_B20,0.05,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K40738845,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K42805893,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP007_MCF7_24H_X1_B20,0.1,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP007_MCF7_24H_X1_B20,0.013333333333333334,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K51544265,LJP007_MCF7_24H_X1_B20,0.07142857142857142,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K53414658,LJP007_MCF7_24H_X1_B20,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K53417444,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K57169635,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K59317601,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K60866521,LJP007_MCF7_24H_X1_B20,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K66538826,LJP007_MCF7_24H_X1_B20,0.02631578947368421,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K71035033,LJP007_MCF7_24H_X1_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K74065929,LJP007_MCF7_24H_X1_B20,0.012987012987012988,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K74514084,LJP007_MCF7_24H_X1_B20,0.019230769230769232,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K77625799,LJP007_MCF7_24H_X1_B20,0.02,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP007_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K80700417,LJP007_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K93918653,LJP007_MCF7_24H_X1_B20,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K99964838,LJP007_MCF7_24H_X1_B20,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP007_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K05804044,LJP007_MCF7_24H_X2_B20,0.08333333333333333,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K13662825,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K21718444,LJP007_MCF7_24H_X2_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K28392481,LJP007_MCF7_24H_X2_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K33379087,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K40738845,LJP007_MCF7_24H_X2_B20,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K42805893,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP007_MCF7_24H_X2_B20,0.0625,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP007_MCF7_24H_X2_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K51544265,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K53414658,LJP007_MCF7_24H_X2_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K53417444,LJP007_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K57169635,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K59317601,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K60866521,LJP007_MCF7_24H_X2_B20,0.058823529411764705,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K66538826,LJP007_MCF7_24H_X2_B20,0.02564102564102564,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K71035033,LJP007_MCF7_24H_X2_B20,0.045454545454545456,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K74065929,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K74514084,LJP007_MCF7_24H_X2_B20,0.05555555555555555,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K77625799,LJP007_MCF7_24H_X2_B20,0.07692307692307693,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K80700417,LJP007_MCF7_24H_X2_B20,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K93918653,LJP007_MCF7_24H_X2_B20,0.1,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K99964838,LJP007_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K05804044,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K13662825,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K21718444,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K28392481,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K33379087,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K40738845,LJP007_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K42805893,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP007_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K51544265,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K53414658,LJP007_MCF7_24H_X3_B20,0.2,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K53417444,LJP007_MCF7_24H_X3_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K57169635,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K59317601,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K60866521,LJP007_MCF7_24H_X3_B20,0.14285714285714285,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K66538826,LJP007_MCF7_24H_X3_B20,0.02702702702702703,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K71035033,LJP007_MCF7_24H_X3_B20,0.125,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K74065929,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K74514084,LJP007_MCF7_24H_X3_B20,0.01818181818181818,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K77625799,LJP007_MCF7_24H_X3_B20,0.030303030303030304,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP007_MCF7_24H_X3_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K80700417,LJP007_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K93918653,LJP007_MCF7_24H_X3_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K99964838,LJP007_MCF7_24H_X3_B20,0.1111111111111111,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-A58280226,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02113016,LJP008_MCF7_24H_X1_B20,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K08109215,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K11153516,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K12787259,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K17743125,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K36740062,LJP008_MCF7_24H_X1_B20,0.3333333333333333,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP008_MCF7_24H_X1_B20,0.019230769230769232,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K54256913,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K56301217,LJP008_MCF7_24H_X1_B20,0.025,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K77908580,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K79254416,LJP008_MCF7_24H_X1_B20,0.05263157894736842,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K82928847,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K87142802,LJP008_MCF7_24H_X1_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K92428232,LJP008_MCF7_24H_X1_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A58280226,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02113016,LJP008_MCF7_24H_X2_B20,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K08109215,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K11153516,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K12787259,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K17743125,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K36740062,LJP008_MCF7_24H_X2_B20,0.06666666666666667,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49328571,LJP008_MCF7_24H_X2_B20,0.047619047619047616,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K49865102,LJP008_MCF7_24H_X2_B20,0.25,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K54256913,LJP008_MCF7_24H_X2_B20,0.5,0.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K56301217,LJP008_MCF7_24H_X2_B20,0.034482758620689655,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K77908580,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K79090631,LJP008_MCF7_24H_X2_B20,0.16666666666666666,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K79254416,LJP008_MCF7_24H_X2_B20,0.038461538461538464,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K82928847,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K87142802,LJP008_MCF7_24H_X2_B20,0.02040816326530612,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K92428232,LJP008_MCF7_24H_X2_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-A58280226,LJP008_MCF7_24H_X3_B20,0.0196078431372549,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-A61304759,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K02113016,LJP008_MCF7_24H_X3_B20,0.03333333333333333,0.0,0.0,phase2_mcf7,raw_modz_consensus
BRD-K02708799,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K08109215,LJP008_MCF7_24H_X3_B20,1.0,1.0,1.0,phase2_mcf7,raw_modz_consensus
BRD-K11153516,LJP008_MCF7_24H_X3_B20,0.012658227848101266,0.0,0.0,phase2_mcf7,raw_modz_consensus
