permutation,mean_average_precision
852,0.1435095886906155
853,0.10660112658529006
854,0.14876689893153602
855,0.1576939116440351
856,0.14046260010222184
857,0.14070528345018743
858,0.11111157656093897
859,0.136811556916929
860,0.1517479736503835
861,0.1343621563543351
862,0.17211638658270054
863,0.11183298726763717
864,0.12263114540873528
865,0.12697263380654703
866,0.15439371336570715
867,0.14206636738576675
868,0.12525220822592484
869,0.11349512569269066
870,0.16777774451784733
871,0.145035936247944
872,0.12230611649873384
873,0.15103553259366756
874,0.12743565570473947
875,0.1411852031593849
876,0.1332229355709997
877,0.1691238526577593
878,0.1787590243845895
879,0.11965332462002416
880,0.1556144133524139
881,0.15290518416770177
882,0.1292289881867459
883,0.11339323013190246
884,0.13732868913432603
885,0.11535243592720182
886,0.1127750635583348
887,0.1190797130198779
888,0.1585690320753645
889,0.15740332437553672
890,0.13839128339898352
891,0.1473276110552741
892,0.1325451427594904
893,0.12625577920833012
894,0.13360930307709948
895,0.1527629168480698
896,0.13149798743502922
897,0.14044667854833917
898,0.13534982092643577
899,0.11291904078517727
900,0.12567284337647083
901,0.13272150192998752
902,0.14838036069204408
903,0.14682767613930325
904,0.15365828928150488
905,0.13776433904835844
906,0.13627609623389364
907,0.13781150654179258
908,0.13822187302833405
909,0.1303874707061617
910,0.12482083422023506
911,0.1195395939756488
912,0.11196901689822639
913,0.1429416080509438
914,0.13342076971437009
915,0.12219577036762273
916,0.13310543674387404
917,0.13140213080503083
918,0.1439883628382082
919,0.13966347579226368
920,0.1304086869719654
921,0.11539692220101473
922,0.12530380121892454
923,0.12730445915886496
924,0.16546201179198983
925,0.11678297848311713
926,0.13438196972895028
927,0.13188540315129862
928,0.13891589518786765
929,0.16592117021182784
930,0.1442043260207244
931,0.12712699957105747
932,0.15715081225273445
933,0.14298422749113987
934,0.14375857328038238
935,0.1443372086054731
936,0.13580565079793547
937,0.13004778901829311
938,0.12274766282269728
939,0.1463748110636054
940,0.1199736502093075
941,0.11912306013683129
942,0.14301381265503502
943,0.13372484783938224
944,0.12792664701809872
945,0.1541852403802559
946,0.127027078374409
947,0.12335852970309696
948,0.1328079738242509
949,0.13920737929166874
950,0.1810159685892446
951,0.12184668221166323
952,0.14866554671709692
953,0.11776147981627018
954,0.1427355699122533
955,0.13946737703510487
956,0.15615145648429699
957,0.13556612487195618
958,0.13265433470021779
959,0.1386575519615923
